LAPORAN KAS BCA DISMA BULAN JANUARI 2026;;;;;;
;;;;;;
TGL;KETERANGAN;SALDO AWAL;KAS MASUK;KAS KELUAR;SALDO AKHIR;
;;;;;;
;; Rp	10.859.879,30 ;;; Rp	10.859.879,30 ;
;Uang Lembur Sandi 27 Februari'26;;; Rp	50.000,00 ; Rp	40.775.202,31 ;
;Pembelian Safira 27Februari'26;;; Rp	440.000,00 ; Rp	40.335.202,31 ;
;Pembelian Delta Adib 27 Februari'26;;; Rp	180.000,00 ; Rp	40.155.202,31 ;
;Pembelian Aldi 9-15 Februari'26;;; Rp	3.976.250,00 ; Rp	36.178.952,31 ;
;Pembelian Suminto 10-14 Februari'26;;; Rp	2.055.000,00 ; Rp	34.123.952,31 ;
;Pembelian AA Utom 10-14 Februari'26;;; Rp	8.278.000,00 ; Rp	25.845.952,31 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	25.843.452,31 ;
;Marketing;;; Rp	100.000,00 ; Rp	25.743.452,31 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	25.740.952,31 ;
;Marketing;;; Rp	401.000,00 ; Rp	25.339.952,31 ;
;Uang Belanja Hilman 28 Februari'26;;; Rp	5.000.000,00 ; Rp	20.339.952,31 ;
;Kembalian Uang Operasional Rifai 27Februari'26;; Rp	50.000,00 ;; Rp	20.389.952,31 ;
28-Feb;Marketing;;; Rp	580.000,00 ; Rp	19.809.952,31 ;
;Pembelian Lestari 28 Februari;;; Rp	525.000,00 ; Rp	19.284.952,31 ;
;Pembelian Safira 28Februari'26;;; Rp	1.360.000,00 ; Rp	17.924.952,31 ;
;Uang Belanja Hilman 27 Februari'26;;; Rp	1.390.000,00 ; Rp	16.534.952,31 ;
;Pembelian Grenfield FreshMilk@1Liter 12Pack Shopee 28Februari'26;;; Rp	424.192,00 ; Rp	16.110.760,31 ;
;Pembelian Rich Gold Whipping Cream @1Liter 1Pack Shopee 28Februari'26;;; Rp	64.700,00 ; Rp	16.046.060,31 ;
;Pembelian Hydrococo@1liter 2Pack Shopee 28Februari'26;;; Rp	51.200,00 ; Rp	15.994.860,31 ;
;Pembelian Garam Himalaya@160Gr 1Pack Shopee 28Februari'26;;; Rp	31.710,00 ; Rp	15.963.150,31 ;
;Pembelian Jungle Juice Orange@1Liter 2Pack Shopee 28Februari'26;;; Rp	74.000,00 ; Rp	15.889.150,31 ;
;Uang Belanja Hilman 2Maret'26;;; Rp	4.000.000,00 ; Rp	11.889.150,31 ;
;Uang Belanja Hilman 1Maret'26;;; Rp	3.000.000,00 ; Rp	8.889.150,31 ;
;Uang Operasional Rifai 28 Februari'26;;; Rp	52.000,00 ; Rp	8.837.150,31 ;
;Pembelian Delta Adib 28 Februari'26;;; Rp	450.000,00 ; Rp	8.387.150,31 ;
;Uang Harian Lalamove Pak Purnomo 27&28Februari'26;;; Rp	800.000,00 ; Rp	7.587.150,31 ;
;Bunga;; Rp	133,26 ;; Rp	7.587.283,57 ;
;Pajak;;; Rp	26,65 ; Rp	7.587.256,92 ;
;;;;;;
;;;;;;
;Saldo Awal :; Rp	23.477.790,31 ;;;;
;Mutasi Kredit :; Rp	422.585.133,26 ;;;;
;Mutasi Debet :; Rp	438.475.666,65 ;;;;
;Saldo Akhir :; Rp	7.587.256,92 ;;;;


LAPORAN KAS BCA DISMA BULAN MARET 2026;;;;;;
;;;;;;
TGL;KETERANGAN;SALDO AWAL;KAS MASUK;KAS KELUAR;SALDO AKHIR;
;;;;;;
;; Rp	7.587.256,92 ;;; Rp	7.587.256,92 ;
02-Mar;Disma Operasional Cost Dari Bank Bri;; Rp	40.000.000,00 ;; Rp	47.587.256,92 ;
;Pembelian AgroBoga 16-17Februari'26;;; Rp	3.960.000,00 ; Rp	43.627.256,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	43.624.756,92 ;
;Uang Belanja Hilman 1Maret'26;;; Rp	185.000,00 ; Rp	43.439.756,92 ;
;Uang Lembur Rifai 27Februari'26;;; Rp	50.000,00 ; Rp	43.389.756,92 ;
;Uang Lembur Sandi 28Februari'26;;; Rp	50.000,00 ; Rp	43.339.756,92 ;
;Uang Lembur Bagus 1Maret'26;;; Rp	50.000,00 ; Rp	43.289.756,92 ;
;Marketing;;; Rp	100.000,00 ; Rp	43.189.756,92 ;
;Uang Belanja Hilman 2Maret'26;;; Rp	3.303.000,00 ; Rp	39.886.756,92 ;
;Pembelian Safira 2Maret'26;;; Rp	435.000,00 ; Rp	39.451.756,92 ;
;Pembelian Delta Adib 2Maret'26;;; Rp	648.000,00 ; Rp	38.803.756,92 ;
;Uang Operasional Pak Ifan 2Maret'26;;; Rp	100.000,00 ; Rp	38.703.756,92 ;
;Pembelian Hijrah 2Maret'26;;; Rp	1.985.500,00 ; Rp	36.718.256,92 ;
;Pembelian Beras Hanaro@5Kg 2Krg Shopee 2Maret'26;;; Rp	436.180,00 ; Rp	36.282.076,92 ;
;Uang Operasional Rifai 2Maret'26;;; Rp	22.000,00 ; Rp	36.260.076,92 ;
;Uang Belanja Hilman 3Maret'26;;; Rp	5.500.000,00 ; Rp	30.760.076,92 ;
03-Mar;Pelunasan Buka Puasa Disma Fresh;;; Rp	720.000,00 ; Rp	30.040.076,92 ;
;Uang Harian Pak Ifan 2-3Maret'26;;; Rp	300.000,00 ; Rp	29.740.076,92 ;
;Marketing;;; Rp	100.000,00 ; Rp	29.640.076,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	29.637.576,92 ;
;Marketing;;; Rp	101.000,00 ; Rp	29.536.576,92 ;
;Uang Belanja Bagus 3Maret'26;;; Rp	600.000,00 ; Rp	28.936.576,92 ;
;Pembelian Beras Thai Farmer@5Kg 4Krg Shopee 3Maret'26;;; Rp	1.227.000,00 ; Rp	27.709.576,92 ;
;Pembelian Safira 3Maret'26;;; Rp	915.000,00 ; Rp	26.794.576,92 ;
;Uang Belanja Hilman 4Maret'26;;; Rp	5.000.000,00 ; Rp	21.794.576,92 ;
;Marketing;;; Rp	124.700,00 ; Rp	21.669.876,92 ;
04-Mar;Uang Kembalian Belanja Hilman 28Februari'26;; Rp	587.000,00 ;; Rp	22.256.876,92 ;
;Internet Indosat Hifi ;;; Rp	382.950,00 ; Rp	21.873.926,92 ;
;Pembelian Safira 4Maret'26;;; Rp	870.000,00 ; Rp	21.003.926,92 ;
;Pembelian Delta Adib 4Maret'26;;; Rp	180.000,00 ; Rp	20.823.926,92 ;
;Uang Lembur Rifai 3Maret'26;;; Rp	50.000,00 ; Rp	20.773.926,92 ;
;Pembelian Sagu Tani Liauw Liong Fit@1Kg 10 Pack Shopee 4Maret'26;;; Rp	290.784,00 ; Rp	20.483.142,92 ;
;Tagihan Mka 19-23Desember 2024;; Rp	3.250.000,00 ;; Rp	23.733.142,92 ;
;Pembelian Salted Egg Yolk Golden Isi 20Pcs 20Pack Shopee 4Maret'26;;; Rp	2.382.240,00 ; Rp	21.350.902,92 ;
;Kouta Internet Rifai Bulan Maret'26;;; Rp	100.000,00 ; Rp	21.250.902,92 ;
;Pembelian Java Cocoa Powder Classic@1Kg 1Pack Shopee 4Maret'26;;; Rp	232.990,00 ; Rp	21.017.912,92 ;
;Pembelian Struk Thermal Pmm 80x80 12Roll Shopee 4Maret'26;;; Rp	163.820,00 ; Rp	20.854.092,92 ;
;Pembelian Lestari 5Maret'26;;; Rp	1.685.000,00 ; Rp	19.169.092,92 ;
;Uang Belanja Hilman 5Maret'26;;; Rp	7.000.000,00 ; Rp	12.169.092,92 ;
05-Mar;Pembelian Milac Cooking Cream@1Liter 14Pack Shopee 5Maret'26;;; Rp	1.010.000,00 ; Rp	11.159.092,92 ;
;Pembelian Mamasuka Mayonaise@1Kg 2 Pack Shopee 5Maret'26;;; Rp	118.280,00 ; Rp	11.040.812,92 ;
;Pembelian Sunlight@5Ltr 5Jrg Tokpedia 5Maret'26;;; Rp	484.150,00 ; Rp	10.556.662,92 ;
;Pembelian Delta Adib 5Maret'26;;; Rp	324.000,00 ; Rp	10.232.662,92 ;
;Pembelian Biji Jali@1Kg 4Pack Shopee 5Maret'26;;; Rp	213.880,00 ; Rp	10.018.782,92 ;
;Uang Operasional Rifai 5Maret'26;;; Rp	50.000,00 ; Rp	9.968.782,92 ;
;Pembelian Nescafe Classic@200Gr 4Jar Shopee 5Maret'26;;; Rp	410.384,00 ; Rp	9.558.398,92 ;
;Marketing;;; Rp	76.300,00 ; Rp	9.482.098,92 ;
;Marketing;;; Rp	203.940,00 ; Rp	9.278.158,92 ;
;Pembelian Toko Maju Bersama 5Marert'26 (Countinus 3Dus & Amplop 3Dus);;; Rp	660.000,00 ; Rp	8.618.158,92 ;
;Uang Belanja Hilman 6Maret'26;;; Rp	6.500.000,00 ; Rp	2.118.158,92 ;
06-Mar;Tagihan Kyo Jatiwaringin 29Desember'25-11Januari'26;; Rp	6.323.000,00 ;; Rp	8.441.158,92 ;
;Bingkisan Anak Anak Disma 6Maret'26;;; Rp	1.050.000,00 ; Rp	7.391.158,92 ;
;Uang Harian Pak Ifan 5Maret'26;;; Rp	150.000,00 ; Rp	7.241.158,92 ;
;Pembelian Sanremo Fettucini@500Gr 4Pack , Sanremo Spaghetti 6Pack Shopee 6Maret'26;;; Rp	232.680,00 ; Rp	7.008.478,92 ;
;Disma Operasional Cost Dari Bank Mandiri;; Rp	60.000.000,00 ;; Rp	67.008.478,92 ;
;Deck Disma 2026;;; Rp	500.000,00 ; Rp	66.508.478,92 ;
;Uang Belanja Hilman 6Maret'26;;; Rp	966.000,00 ; Rp	65.542.478,92 ;
;Uang Kembalian Belanja Hilman 3Maret'26;; Rp	125.000,00 ;; Rp	65.667.478,92 ;
;Uang Kembalian Belanja Hilman 4Maret'26;; Rp	1.441.000,00 ;; Rp	67.108.478,92 ;
;Uang Operasional Pak Ifan 6Maret'26;;; Rp	52.000,00 ; Rp	67.056.478,92 ;
;Pembelian Kursi Kantor 6Maret'26;;; Rp	312.761,00 ; Rp	66.743.717,92 ;
;Pembelian Delta Adib 6Maret'26;;; Rp	468.000,00 ; Rp	66.275.717,92 ;
;Uang Belanja Hilman 7Maret'26;;; Rp	4.500.000,00 ; Rp	61.775.717,92 ;
;Marketing;;; Rp	151.000,00 ; Rp	61.624.717,92 ;
07-Mar;Pembelian Lestari 7Maret'26;;; Rp	1.780.000,00 ; Rp	59.844.717,92 ;
;Uang Lembur Rifai 5-6Maret'26;;; Rp	100.000,00 ; Rp	59.744.717,92 ;
;Uang Operasional Rifai 6Maret'26;;; Rp	22.000,00 ; Rp	59.722.717,92 ;
;Uang Harian Pak Ifan 6-7Maret'26;;; Rp	300.000,00 ; Rp	59.422.717,92 ;
;Pembelian Mamasuka Mayonaise@1Kg 6 Pack Shopee 7Maret'26;;; Rp	306.400,00 ; Rp	59.116.317,92 ;
;Pembelian Bertolli White Vinegar@500Ml 1Btl Shopee 7Maret'26;;; Rp	61.000,00 ; Rp	59.055.317,92 ;
;Pembelian Bertolli Balsamic Vinegar@500Ml 1Btl Shopee 7Maret'26;;; Rp	66.600,00 ; Rp	58.988.717,92 ;
;Pembelian Madu Uray@875Ml 4Btl Shopee 7Maret'26;;; Rp	633.000,00 ; Rp	58.355.717,92 ;
;Pembelian Minyak Vipco @1liter 1Pack Shopee 7Maret'26;;; Rp	31.500,00 ; Rp	58.324.217,92 ;
;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 10Pack Shopee 7Maret'26;;; Rp	1.341.600,00 ; Rp	56.982.617,92 ;
;Pembelian Suminto 16-19Februari'26;;; Rp	285.000,00 ; Rp	56.697.617,92 ;
;Pembelian Aldi 16-22Februari'26;;; Rp	12.401.750,00 ; Rp	44.295.867,92 ;
;Pembelian AA Utom 16-21 Februari'26;;; Rp	13.279.500,00 ; Rp	31.016.367,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	31.013.867,92 ;
;Pembelian Tasmi 21Februari'26;;; Rp	17.940.000,00 ; Rp	13.073.867,92 ;
;Uang Lembur Sandi 7Maret'26;;; Rp	50.000,00 ; Rp	13.023.867,92 ;
;Uang Belanja Bagus 7Maret'26;;; Rp	400.000,00 ; Rp	12.623.867,92 ;
;Uang Belanja Hilman 8Maret'26;;; Rp	3.000.000,00 ; Rp	9.623.867,92 ;
;Uang Belanja Hilman 9Maret'26;;; Rp	3.500.000,00 ; Rp	6.123.867,92 ;
;Disma Operasional Cost Dari Bank Bri;; Rp	100.000.000,00 ;; Rp	106.123.867,92 ;
09-Mar;Pembelian Danira 16-21 Februari'26;;; Rp	25.000.000,00 ; Rp	81.123.867,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	81.121.367,92 ;
;Pembelian Danira 16-21 Februari'26;;; Rp	25.000.000,00 ; Rp	56.121.367,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	56.118.867,92 ;
;Pembelian Danira 16-21 Februari'26;;; Rp	25.000.000,00 ; Rp	31.118.867,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	31.116.367,92 ;
;Pembelian Danira 16-21 Februari'26;;; Rp	8.410.000,00 ; Rp	22.706.367,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	22.703.867,92 ;
;Pengembalian Dana Mamasuka Mayonaise@1Kg 6Pack Shopee 7Maret'26;; Rp	306.400,00 ;; Rp	23.010.267,92 ;
;Pengembalian Dana Minyak Vipco@1Liter 1Pack Shopee 7Maret'26;; Rp	31.500,00 ;; Rp	23.041.767,92 ;
;Uang Belanja Hilman 7Maret'26;;; Rp	674.000,00 ; Rp	22.367.767,92 ;
;Pembelian Delta Adib 7Maret'26;;; Rp	576.000,00 ; Rp	21.791.767,92 ;
;Pembelian Delta Adib 9Maret'26;;; Rp	360.000,00 ; Rp	21.431.767,92 ;
;Uang Operasional Pak Ifan 6Maret'26;;; Rp	50.000,00 ; Rp	21.381.767,92 ;
;Uang Lembur Rifai 7Maret'26;;; Rp	50.000,00 ; Rp	21.331.767,92 ;
;Pembelian Minyak Vipco @1liter 4Pack Shopee 9Maret'26;;; Rp	116.200,00 ; Rp	21.215.567,92 ;
;Pembelian Mamasuka Mayonaise@1Kg 6 Pack Shopee 9Maret'26;;; Rp	293.700,00 ; Rp	20.921.867,92 ;
;Pembelian Maestro Mustrad@1Kg 2 Pack Shopee 9Maret'26;;; Rp	149.398,00 ; Rp	20.772.469,92 ;
;Pembelian Lestari 9Maret'26;;; Rp	700.000,00 ; Rp	20.072.469,92 ;
;Uang Belanja Hilman 9Maret'26;;; Rp	2.567.000,00 ; Rp	17.505.469,92 ;
;Pembelian Safira 8Maret'26;;; Rp	430.000,00 ; Rp	17.075.469,92 ;
;Pembelian Safira 9Maret'26;;; Rp	895.000,00 ; Rp	16.180.469,92 ;
;Uang Operasional Pak Ifan 9Maret'26;;; Rp	52.000,00 ; Rp	16.128.469,92 ;
;Pembelian Tepung Serbaguna Mamasuka@910Gr 4Pack Shopee 9Maret'26;;; Rp	93.000,00 ; Rp	16.035.469,92 ;
;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 10Pack Shopee 9Maret'26;;; Rp	1.461.850,00 ; Rp	14.573.619,92 ;
;Pembelian Daging Giling Regular@1Kg 6Pack Shopee 9Maret'26;;; Rp	549.700,00 ; Rp	14.023.919,92 ;
;Pembelian Rafflesia 9Maret'26;;; Rp	39.000,00 ; Rp	13.984.919,92 ;
;Uang Belanja Hilman 10Maret'26;;; Rp	4.500.000,00 ; Rp	9.484.919,92 ;
10-Mar;Minum Kantor;;; Rp	46.800,00 ; Rp	9.438.119,92 ;
;Uang Operasional Pak Ifan 9Maret'26;;; Rp	52.000,00 ; Rp	9.386.119,92 ;
;Uang Lembur Bagus 8Maret'26;;; Rp	50.000,00 ; Rp	9.336.119,92 ;
;Pembelian Salted Egg Yolk Golden Isi 20Pcs 16Pack Shopee 10Maret'26;;; Rp	2.260.299,00 ; Rp	7.075.820,92 ;
;Pembelian Safira 10Maret'26;;; Rp	1.290.000,00 ; Rp	5.785.820,92 ;
;Pembelian Sarung Tangan Samrock @50Pcs 3Pack Shopee 10Maret'26;;; Rp	161.900,00 ; Rp	5.623.920,92 ;
;Pembelian Mamasuka Mayonaise@1Kg 7 Pack Shopee 10Maret'26;;; Rp	355.120,00 ; Rp	5.268.800,92 ;
;Pembelian Maestro Mustrad@1Kg 2 Pack Shopee 10Maret'26;;; Rp	158.998,00 ; Rp	5.109.802,92 ;
;Pembelian Minyak Vipco @1liter 6Pack Shopee 10Maret'26;;; Rp	194.200,00 ; Rp	4.915.602,92 ;
;Pengembalian Uang Operasional Pak Ifan 9Maret'26;; Rp	52.000,00 ;; Rp	4.967.602,92 ;
;Pembelian Hijrah 10Maret'26;;; Rp	1.985.500,00 ; Rp	2.982.102,92 ;
;Pembelian Delta Adib 10Maret'26;;; Rp	720.000,00 ; Rp	2.262.102,92 ;
;Uang Belanja Bagus 10Maret'26;;; Rp	700.000,00 ; Rp	1.562.102,92 ;
;Uang Operasional Rifai 10Maret'26;;; Rp	52.000,00 ; Rp	1.510.102,92 ;
;Telkomsel Pak Damar Mar'26;;; Rp	280.000,00 ; Rp	1.230.102,92 ;
;Disma Operasional Cost Dari Bank Bri;; Rp	12.000.000,00 ;; Rp	13.230.102,92 ;
;Uang Belanja Hilman 10Maret'26;;; Rp	672.000,00 ; Rp	12.558.102,92 ;
;Uang Belanja Hilman 11Maret'26;;; Rp	9.500.000,00 ; Rp	3.058.102,92 ;
;Uang Lembur Sandi 10Maret'26;;; Rp	50.000,00 ; Rp	3.008.102,92 ;
;Uang Lembur Rifai 10Maret'26;;; Rp	50.000,00 ; Rp	2.958.102,92 ;
;Uang Lembur Sifa 10Maret'26;;; Rp	50.000,00 ; Rp	2.908.102,92 ;
11-Mar;Pembelian Tissue Plenty Kitchen Towel@2Pcs 24Pack Tokopedia 11Februari'26;;; Rp	322.600,00 ; Rp	2.585.502,92 ;
;Pembelian Syrup Pandan Dripp@760Ml 4Btl Shopee 11Maret'26;;; Rp	381.400,00 ; Rp	2.204.102,92 ;
;Pembelian Syrup Sakura Dripp@760Ml 4Btl Shopee 11Maret'26;;; Rp	394.720,00 ; Rp	1.809.382,92 ;
;Pembelian Maple Joe@250Gr 5Btl Shopee 11Maret'26;;; Rp	496.750,00 ; Rp	1.312.632,92 ;
;Uang Belanja Hilman 11Maret'26;;; Rp	533.000,00 ; Rp	779.632,92 ;
;Pembelian Multibev Creamer POwder@1Kg 2Pack Shopee 11Maret'26;;; Rp	144.490,00 ; Rp	635.142,92 ;
;Pembelian Diamond Fresh Milk Plain@1Liter 12Pack Shopee 11Maret'26;;; Rp	264.927,00 ; Rp	370.215,92 ;
;Disma Operasional Cost Dari Bank Bri;; Rp	5.000.000,00 ;; Rp	5.370.215,92 ;
;Pembelian Safira 11Maret'26;;; Rp	860.000,00 ; Rp	4.510.215,92 ;
;Uang Belanja Hilman 12Maret'26;;; Rp	2.500.000,00 ; Rp	2.010.215,92 ;
;Kembalian Uang Operasional Rifai 11Maret'26;; Rp	50.000,00 ;; Rp	2.060.215,92 ;
;Marketing;;; Rp	100.000,00 ; Rp	1.960.215,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	1.957.715,92 ;
;Pembelian Lestari 12Maret'26;;; Rp	1.040.000,00 ; Rp	917.715,92 ;
12-Mar;Tagihan Kyo Jatiwaringin 5-25Januari'26 & Tagihan Kyo Astha 12-25Januari'26;; Rp	6.955.000,00 ;; Rp	7.872.715,92 ;
;Pembelian Biji Jali@1Kg 2Pack Shopee 12Maret'26;;; Rp	134.000,00 ; Rp	7.738.715,92 ;
;Pembelian Nescafe Classic@200Gr 3Jar Shopee 12Maret'26;;; Rp	330.700,00 ; Rp	7.408.015,92 ;
;Hampers Kyo 12 Maret'26;;; Rp	1.391.500,00 ; Rp	6.016.515,92 ;
;Marketing;;; Rp	50.000,00 ; Rp	5.966.515,92 ;
;Marketing;;; Rp	40.000,00 ; Rp	5.926.515,92 ;
;Marketing;;; Rp	50.000,00 ; Rp	5.876.515,92 ;
13-Mar;Disma Operasional Cost Dari Bank Bri;; Rp	140.000.000,00 ;; Rp	145.876.515,92 ;
;Uang Belanja Hilman 13Maret'26;;; Rp	9.500.000,00 ; Rp	136.376.515,92 ;
;Pembelian Safira 12Maret'26;;; Rp	895.000,00 ; Rp	135.481.515,92 ;
;Pembelian Delta Adib 12Maret'26;;; Rp	756.000,00 ; Rp	134.725.515,92 ;
;Uang Belanja Hilman 12Maret'26;;; Rp	2.418.000,00 ; Rp	132.307.515,92 ;
;Pembelian Lestari 12Maret'26;;; Rp	200.000,00 ; Rp	132.107.515,92 ;
;Pembelian Monin Syrup Leci @700Ml  2Btl Tokopedia 13Maret'26;;; Rp	275.800,00 ; Rp	131.831.715,92 ;
;Pembelian Sunlight@5Ltr 4Jrg Tokpedia 13Maret'26;;; Rp	370.764,00 ; Rp	131.460.951,92 ;
;Pembelian Sarung Tangan Samrock @50Pcs 8Pack Shopee 13Maret'26;;; Rp	415.700,00 ; Rp	131.045.251,92 ;
;Pembelian Salted Egg Yolk Golden Isi 20Pcs 12Pack Shopee 13Maret'26;;; Rp	1.738.785,00 ; Rp	129.306.466,92 ;
;Pembelian Mamasuka Mayonaise@1Kg 7 Pack Shopee 13Maret'26;;; Rp	363.100,00 ; Rp	128.943.366,92 ;
;Pembelian Bertolli Balsamic Vinegar@500Ml 1Btl Shopee 13Maret'26;;; Rp	72.500,00 ; Rp	128.870.866,92 ;
;Pembelian Minyak Vipco @1liter 12Pack Shopee 13Maret'26;;; Rp	292.749,00 ; Rp	128.578.117,92 ;
;Pembelian Maestro Mustrad@1Kg 2 Pack Shopee 13Maret'26;;; Rp	162.198,00 ; Rp	128.415.919,92 ;
;THR Satpam Komplek Disma 13Maret'26;;; Rp	100.000,00 ; Rp	128.315.919,92 ;
;Listrik Kantor;;; Rp	2.228.868,00 ; Rp	126.087.051,92 ;
;Uang Belanja Hilman 13Maret'26;;; Rp	4.367.000,00 ; Rp	121.720.051,92 ;
;Pembelian Delta Adib 13 Maret'26;;; Rp	1.224.000,00 ; Rp	120.496.051,92 ;
;Pembelian Aldi 23-28 Februari'26;;; Rp	39.674.750,00 ; Rp	80.821.301,92 ;
;Pembelian Tasmi 23-26Februari'26;;; Rp	47.520.000,00 ; Rp	33.301.301,92 ;
;Pembelian AA Utom 25-28 Februari'26;;; Rp	13.210.000,00 ; Rp	20.091.301,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	20.088.801,92 ;
;Pembelian Maestro Mustrad@1Kg 2 Pack Shopee 13Maret'26;;; Rp	162.198,00 ; Rp	19.926.603,92 ;
;Pembelian Mamasuka Mayonaise@1Kg 6 Pack Shopee 13Maret'26;;; Rp	346.000,00 ; Rp	19.580.603,92 ;
;Uang Belanja Bagus 13Maret'26;;; Rp	400.000,00 ; Rp	19.180.603,92 ;
;Pembelian Sumpit Bambu @50Pcs 50Pack Shopee 13Maret'26;;; Rp	310.050,00 ; Rp	18.870.553,92 ;
;Pembelian Struk Thermal Pmm 80x80 15Roll Shopee 13Maret'26;;; Rp	209.625,00 ; Rp	18.660.928,92 ;
;Uang Lembur Rifai 11Maret'26;;; Rp	50.000,00 ; Rp	18.610.928,92 ;
;Uang Lembur Bagus 12Maret'26;;; Rp	50.000,00 ; Rp	18.560.928,92 ;
;Uang Belanja Hilman 14Maret'26;;; Rp	3.500.000,00 ; Rp	15.060.928,92 ;
;Marketing;;; Rp	182.000,00 ; Rp	14.878.928,92 ;
14-Mar;Pembelian Aldi 23-28 Februari'26;;; Rp	585.000,00 ; Rp	14.293.928,92 ;
;Pembelian Safira 14Maret'26;;; Rp	430.000,00 ; Rp	13.863.928,92 ;
;Pembelian Delta Adib 14Maret'26;;; Rp	378.000,00 ; Rp	13.485.928,92 ;
;Uang Belanja Hilman 16Maret'26;;; Rp	3.000.000,00 ; Rp	10.485.928,92 ;
16-Mar;Pendanaan Angel Investor 1Bulan Balik;; Rp	80.000.000,00 ;; Rp	90.485.928,92 ;
;Pembelian Sagu Tani Liauw Liong Fit@1Kg 10 Pack Shopee 16Maret'26;;; Rp	321.700,00 ; Rp	90.164.228,92 ;
;Pembelian Mamasuka Mayonaise@1Kg 10 Pack Shopee 16Maret'26;;; Rp	517.000,00 ; Rp	89.647.228,92 ;
;Uang Belanja Hilman 14Maret'26;;; Rp	132.000,00 ; Rp	89.515.228,92 ;
;Pembelian Maestro Mustrad@1Kg 10 Pack Shopee 16Maret'26;;; Rp	739.990,00 ; Rp	88.775.238,92 ;
;Pembelian Nescafe Classic@200Gr 5Jar Shopee 16Maret'26;;; Rp	548.500,00 ; Rp	88.226.738,92 ;
;Pembelian Tissu Livi Multifold 24Pack Shopee 16Maret'26;;; Rp	201.088,00 ; Rp	88.025.650,92 ;
;Pembelian Sarung Tangan Samrock @50Pcs 6Pack Shopee 16Maret'26;;; Rp	321.620,00 ; Rp	87.704.030,92 ;
;Uang Harian Pak Ifan 14Maret'26;;; Rp	150.000,00 ; Rp	87.554.030,92 ;
;Uang Operasional Rifai 14Maret'26;;; Rp	22.000,00 ; Rp	87.532.030,92 ;
;Uang Lembur Bagus 15Maret'26;;; Rp	50.000,00 ; Rp	87.482.030,92 ;
;Uang Lembur Rifai 13Maret'26;;; Rp	50.000,00 ; Rp	87.432.030,92 ;
;Kasbon AA Utom 16Maret'26;;; Rp	200.000,00 ; Rp	87.232.030,92 ;
;Disma Operasional Cost Dari Bank Mandiri;; Rp	40.000.000,00 ;; Rp	127.232.030,92 ;
;Pembelian Tissue Hand Towel Brown@20Pack 2Ctn Shopee 16Maret'26;;; Rp	261.650,00 ; Rp	126.970.380,92 ;
;Pembelian Danira 23-28 Februari'26;;; Rp	25.000.000,00 ; Rp	101.970.380,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	101.967.880,92 ;
;Pembelian Danira 23-28 Februari'26;;; Rp	25.000.000,00 ; Rp	76.967.880,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	76.965.380,92 ;
;Pembelian Danira 23-28 Februari'26;;; Rp	25.000.000,00 ; Rp	51.965.380,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	51.962.880,92 ;
;Pembelian Danira 23-28 Februari'26;;; Rp	22.855.000,00 ; Rp	29.107.880,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	29.105.380,92 ;
;Uang Belanja Hilman 16Maret'26;;; Rp	5.262.000,00 ; Rp	23.843.380,92 ;
;Pembelian Delta Adib 16Maret'26;;; Rp	756.000,00 ; Rp	23.087.380,92 ;
;Kasbon Pak Harwin 16Maret'26;;; Rp	1.000.000,00 ; Rp	22.087.380,92 ;
;Hampers Lebaran Client 16Maret'26;;; Rp	1.700.000,00 ; Rp	20.387.380,92 ;
;Buka Bersama Di Kantor 16Maret'26;;; Rp	501.000,00 ; Rp	19.886.380,92 ;
;Uang Belanja Hilman 17Maret'26;;; Rp	3.000.000,00 ; Rp	16.886.380,92 ;
;Pembelian Lestari 17Maret'26;;; Rp	1.090.000,00 ; Rp	15.796.380,92 ;
;Pembelian Sofian 17Maret'26;;; Rp	487.500,00 ; Rp	15.308.880,92 ;
;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 10Pack Shopee 16Maret'26;;; Rp	1.565.000,00 ; Rp	13.743.880,92 ;
;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 10Pack Shopee 16Maret'26;;; Rp	1.554.000,00 ; Rp	12.189.880,92 ;
;Uang Belanja Bagus 16Maret'26;;; Rp	200.000,00 ; Rp	11.989.880,92 ;
17-Mar;Uang Kembalian Belanja Hilman 8Maret'26;; Rp	175.000,00 ;; Rp	12.164.880,92 ;
